568.243	1	1	97
568.373	1	1	99
568.504	1	1	98
568.635	1	1	98
568.766	1	1	99
568.896	1	1	97
569.027	1	1	96
569.158	1	1	99
569.289	1	1	98
569.419	1	1	96
569.550	1	1	98
569.681	1	1	100
569.811	1	1	98
569.942	1	1	96
570.073	1	1	98
570.204	1	1	98
570.334	1	1	98
570.465	1	1	97
570.596	1	1	96
570.726	1	1	97
570.857	1	1	96
570.988	1	1	99
571.119	1	1	98
571.249	1	1	97
571.380	1	1	98
571.511	1	1	97
571.641	1	1	98
571.772	1	1	98
571.903	1	1	98
572.033	1	1	96
572.164	1	1	96
572.295	1	1	98
572.426	1	1	97
572.556	1	1	99
572.687	1	1	99
572.818	1	1	98
572.948	1	1	97
573.079	1	1	98
573.210	1	1	98
573.340	1	1	97
573.471	1	1	96
573.602	1	1	98
573.732	1	1	97
573.863	1	1	98
573.994	1	1	98
574.124	1	1	99
574.255	1	1	97
574.386	1	1	97
574.516	1	1	100
574.647	1	1	96
574.778	1	1	98
574.908	1	1	97
575.039	1	1	98
575.170	1	1	96
575.300	1	1	97
575.431	1	1	97
575.562	1	1	98
575.692	1	1	97
575.823	1	1	99
575.954	1	1	98
576.084	1	1	99
576.215	1	1	96
576.346	1	1	97
576.476	1	1	96
576.607	1	1	99
576.738	1	1	99
576.868	1	1	97
576.999	1	1	98
577.129	1	1	98
577.260	1	1	97
577.391	1	1	96
577.521	1	1	98
577.652	1	1	96
577.783	1	1	99
577.913	1	1	100
578.044	1	1	98
578.175	1	1	99
578.305	1	1	98
578.436	1	1	98
578.566	1	1	99
578.697	1	1	98
578.828	1	1	99
578.958	1	1	98
579.089	1	1	98
579.220	1	1	97
579.350	1	1	98
579.481	1	1	98
579.611	1	1	98
579.742	1	1	97
579.873	1	1	98
580.003	1	1	97
580.134	1	1	97
580.264	1	1	99
580.395	1	1	98
580.526	1	1	100
580.656	1	1	98
580.787	1	1	97
580.917	1	1	97
581.048	1	1	100
581.179	1	1	98
581.309	1	1	98
581.440	1	1	98
581.570	1	1	97
581.701	1	1	99
581.832	1	1	99
581.962	1	1	98
582.093	1	1	100
582.223	1	1	100
582.354	1	1	96
582.485	1	1	100
582.615	1	1	98
582.746	1	1	99
582.876	1	1	98
583.007	1	1	100
583.137	1	1	97
583.268	1	1	99
583.399	1	1	99
583.529	1	1	97
583.660	1	1	98
583.790	1	1	100
583.921	1	1	98
584.051	1	1	99
584.182	1	1	98
584.313	1	1	99
584.443	1	1	100
584.574	1	1	99
584.704	1	1	98
584.835	1	1	98
584.965	1	1	97
585.096	1	1	100
585.226	1	1	99
585.357	1	1	98
585.488	1	1	98
585.618	1	1	97
585.749	1	1	98
585.879	1	1	99
586.010	1	1	101
586.140	1	1	99
586.271	1	1	98
586.401	1	1	100
586.532	1	1	97
586.662	1	1	100
586.793	1	1	97
586.924	1	1	99
587.054	1	1	99
587.185	1	1	99
587.315	1	1	100
587.446	1	1	101
587.576	1	1	100
587.707	1	1	99
587.837	1	1	98
587.968	1	1	101
588.098	1	1	100
588.229	1	1	101
588.359	1	1	98
588.490	1	1	100
588.620	1	1	101
588.751	1	1	100
588.881	1	1	102
589.012	1	1	100
589.142	1	1	101
589.273	1	1	102
589.403	1	1	102
589.534	1	1	103
589.664	1	1	99
589.795	1	1	100
589.925	1	1	99
590.056	1	1	101
590.186	1	1	102
590.317	1	1	104
590.447	1	1	103
590.578	1	1	106
590.708	1	1	102
590.839	1	1	104
590.969	1	1	101
591.100	1	1	103
591.230	1	1	103
591.361	1	1	104
591.491	1	1	105
591.622	1	1	103
591.752	1	1	104
591.883	1	1	105
592.013	1	1	103
592.144	1	1	103
592.274	1	1	106
592.405	1	1	105
592.535	1	1	108
592.666	1	1	106
592.796	1	1	109
592.927	1	1	108
593.057	1	1	106
593.188	1	1	107
593.318	1	1	107
593.449	1	1	112
593.579	1	1	109
593.709	1	1	106
593.840	1	1	110
593.970	1	1	108
594.101	1	1	108
594.231	1	1	113
594.362	1	1	113
594.492	1	1	113
594.623	1	1	108
594.753	1	1	107
594.884	1	1	110
595.014	1	1	112
595.144	1	1	113
595.275	1	1	108
595.405	1	1	107
595.536	1	1	108
595.666	1	1	109
595.797	1	1	110
595.927	1	1	110
596.058	1	1	109
596.188	1	1	112
596.318	1	1	111
596.449	1	1	113
596.579	1	1	114
596.710	1	1	113
596.840	1	1	111
596.971	1	1	110
597.101	1	1	113
597.231	1	1	112
597.362	1	1	115
597.492	1	1	115
597.623	1	1	112
597.753	1	1	111
597.883	1	1	113
598.014	1	1	119
598.144	1	1	120
598.275	1	1	113
598.405	1	1	108
598.536	1	1	114
598.666	1	1	112
598.796	1	1	116
598.927	1	1	117
599.057	1	1	112
599.188	1	1	116
599.318	1	1	112
599.448	1	1	119
599.579	1	1	117
599.709	1	1	114
599.840	1	1	114
599.970	1	1	118
600.100	1	1	120
600.231	1	1	122
600.361	1	1	121
600.492	1	1	118
600.622	1	1	119
600.752	1	1	126
600.883	1	1	123
601.013	1	1	122
601.143	1	1	115
601.274	1	1	122
601.404	1	1	121
601.535	1	1	123
601.665	1	1	124
601.795	1	1	122
601.926	1	1	125
602.056	1	1	121
602.186	1	1	123
602.317	1	1	121
602.447	1	1	122
602.578	1	1	123
602.708	1	1	122
602.838	1	1	122
602.969	1	1	128
603.099	1	1	124
603.229	1	1	126
603.360	1	1	128
603.490	1	1	123
603.620	1	1	129
603.751	1	1	119
603.881	1	1	123
604.012	1	1	124
604.142	1	1	122
604.272	1	1	123
604.403	1	1	120
604.533	1	1	121
604.663	1	1	126
604.794	1	1	126
604.924	1	1	127
605.054	1	1	122
605.185	1	1	124
605.315	1	1	121
605.445	1	1	129
605.576	1	1	146
605.706	1	1	130
605.836	1	1	119
605.967	1	1	124
606.097	1	1	131
606.227	1	1	128
606.358	1	1	127
606.488	1	1	123
606.618	1	1	125
606.749	1	1	131
606.879	1	1	122
607.009	1	1	119
607.140	1	1	129
607.270	1	1	124
607.400	1	1	127
607.530	1	1	120
607.661	1	1	123
607.791	1	1	118
607.921	1	1	122
608.052	1	1	120
608.182	1	1	123
608.312	1	1	117
608.443	1	1	116
608.573	1	1	118
608.703	1	1	120
608.834	1	1	120
608.964	1	1	115
609.094	1	1	119
609.224	1	1	124
609.355	1	1	120
609.485	1	1	118
609.615	1	1	119
609.746	1	1	120
609.876	1	1	119
610.006	1	1	125
610.136	1	1	118
610.267	1	1	118
610.397	1	1	116
610.527	1	1	120
610.658	1	1	118
610.788	1	1	118
610.918	1	1	116
611.048	1	1	115
611.179	1	1	115
611.309	1	1	115
611.439	1	1	112
611.570	1	1	115
611.700	1	1	114
611.830	1	1	115
611.960	1	1	114
612.091	1	1	113
612.221	1	1	119
612.351	1	1	110
612.481	1	1	114
612.612	1	1	114
612.742	1	1	114
612.872	1	1	113
613.002	1	1	113
613.133	1	1	115
613.263	1	1	115
613.393	1	1	118
613.523	1	1	118
613.654	1	1	119
613.784	1	1	112
613.914	1	1	115
614.044	1	1	114
614.175	1	1	115
614.305	1	1	114
614.435	1	1	109
614.565	1	1	110
614.696	1	1	115
614.826	1	1	115
614.956	1	1	113
615.086	1	1	110
615.217	1	1	110
615.347	1	1	112
615.477	1	1	109
615.607	1	1	113
615.737	1	1	114
615.868	1	1	107
615.998	1	1	109
616.128	1	1	109
616.258	1	1	113
616.389	1	1	113
616.519	1	1	119
616.649	1	1	111
616.779	1	1	115
616.909	1	1	112
617.040	1	1	113
617.170	1	1	114
617.300	1	1	114
617.430	1	1	112
617.560	1	1	112
617.691	1	1	114
617.821	1	1	112
617.951	1	1	113
618.081	1	1	113
618.211	1	1	110
618.342	1	1	108
618.472	1	1	110
618.602	1	1	110
618.732	1	1	114
618.862	1	1	112
618.993	1	1	112
619.123	1	1	108
619.253	1	1	106
619.383	1	1	111
619.513	1	1	109
619.644	1	1	112
619.774	1	1	113
619.904	1	1	111
620.034	1	1	116
620.164	1	1	107
620.294	1	1	112
620.425	1	1	114
620.555	1	1	112
620.685	1	1	117
620.815	1	1	114
620.945	1	1	112
621.075	1	1	115
621.206	1	1	113
621.336	1	1	109
621.466	1	1	112
621.596	1	1	113
621.726	1	1	112
621.856	1	1	110
621.987	1	1	110
622.117	1	1	116
622.247	1	1	110
622.377	1	1	113
622.507	1	1	112
622.637	1	1	108
622.768	1	1	107
622.898	1	1	110
623.028	1	1	113
623.158	1	1	113
623.288	1	1	111
623.418	1	1	108
623.548	1	1	113
623.679	1	1	111
623.809	1	1	108
623.939	1	1	111
624.069	1	1	110
624.199	1	1	111
624.329	1	1	112
624.459	1	1	110
624.589	1	1	110
624.720	1	1	111
624.850	1	1	110
624.980	1	1	112
625.110	1	1	117
625.240	1	1	113
625.370	1	1	111
625.500	1	1	112
625.630	1	1	113
625.761	1	1	112
625.891	1	1	110
626.021	1	1	112
626.151	1	1	113
626.281	1	1	117
626.411	1	1	111
626.541	1	1	110
626.671	1	1	115
626.801	1	1	112
626.932	1	1	109
627.062	1	1	110
627.192	1	1	109
627.322	1	1	107
627.452	1	1	111
627.582	1	1	111
627.712	1	1	110
627.842	1	1	117
627.972	1	1	112
628.102	1	1	113
628.233	1	1	112
628.363	1	1	111
628.493	1	1	113
628.623	1	1	114
628.753	1	1	114
628.883	1	1	113
629.013	1	1	111
629.143	1	1	113
629.273	1	1	113
629.403	1	1	113
629.533	1	1	112
629.663	1	1	112
629.794	1	1	116
629.924	1	1	115
630.054	1	1	112
630.184	1	1	115
630.314	1	1	112
630.444	1	1	113
630.574	1	1	115
630.704	1	1	110
630.834	1	1	113
630.964	1	1	115
631.094	1	1	111
631.224	1	1	112
631.354	1	1	116
631.484	1	1	115
631.614	1	1	114
631.744	1	1	114
631.875	1	1	113
632.005	1	1	110
632.135	1	1	113
632.265	1	1	121
632.395	1	1	116
632.525	1	1	118
632.655	1	1	115
632.785	1	1	118
632.915	1	1	117
633.045	1	1	113
633.175	1	1	115
633.305	1	1	119
633.435	1	1	116
633.565	1	1	114
633.695	1	1	118
633.825	1	1	115
633.955	1	1	114
634.085	1	1	112
634.215	1	1	112
634.345	1	1	115
634.475	1	1	118
634.605	1	1	111
634.735	1	1	115
634.865	1	1	115
634.995	1	1	114
635.125	1	1	115
635.255	1	1	116
635.385	1	1	119
635.515	1	1	117
635.645	1	1	113
635.775	1	1	112
635.905	1	1	115
636.035	1	1	114
636.165	1	1	114
636.295	1	1	114
636.425	1	1	113
636.555	1	1	112
636.685	1	1	118
636.815	1	1	113
636.945	1	1	116
637.075	1	1	115
637.205	1	1	120
637.335	1	1	115
637.465	1	1	118
637.595	1	1	113
637.725	1	1	119
637.855	1	1	116
637.985	1	1	119
638.115	1	1	117
638.245	1	1	122
638.375	1	1	116
638.505	1	1	118
638.635	1	1	121
638.765	1	1	121
638.895	1	1	117
639.025	1	1	122
639.155	1	1	122
639.285	1	1	120
639.415	1	1	118
639.545	1	1	119
639.675	1	1	117
639.805	1	1	121
639.935	1	1	118
640.065	1	1	118
640.195	1	1	116
640.325	1	1	122
640.455	1	1	119
640.585	1	1	118
640.715	1	1	123
640.845	1	1	120
640.975	1	1	117
641.105	1	1	123
641.235	1	1	121
641.365	1	1	119
641.494	1	1	118
641.624	1	1	118
641.754	1	1	120
641.884	1	1	123
642.014	1	1	120
642.144	1	1	120
642.274	1	1	121
642.404	1	1	123
642.534	1	1	122
642.664	1	1	117
642.794	1	1	116
642.924	1	1	119
643.054	1	1	122
643.184	1	1	119
643.314	1	1	121
643.444	1	1	120
643.573	1	1	120
643.703	1	1	116
643.833	1	1	117
643.963	1	1	119
644.093	1	1	120
644.223	1	1	122
644.353	1	1	120
644.483	1	1	118
644.613	1	1	120
644.743	1	1	119
644.873	1	1	122
645.003	1	1	117
645.132	1	1	122
645.262	1	1	114
645.392	1	1	123
645.522	1	1	123
645.652	1	1	118
645.782	1	1	124
645.912	1	1	120
646.042	1	1	119
646.172	1	1	121
646.302	1	1	116
646.431	1	1	121
646.561	1	1	118
646.691	1	1	123
646.821	1	1	120
646.951	1	1	114
647.081	1	1	116
647.211	1	1	119
647.341	1	1	124
647.471	1	1	120
647.600	1	1	119
647.730	1	1	121
647.860	1	1	123
647.990	1	1	122
648.120	1	1	125
648.250	1	1	122
648.380	1	1	120
648.510	1	1	121
648.639	1	1	120
648.769	1	1	122
648.899	1	1	123
649.029	1	1	122
649.159	1	1	123
649.289	1	1	122
649.419	1	1	118
649.549	1	1	125
649.678	1	1	122
649.808	1	1	119
649.938	1	1	128
650.068	1	1	119
650.198	1	1	123
650.328	1	1	115
650.458	1	1	123
650.587	1	1	120
650.717	1	1	119
650.847	1	1	124
650.977	1	1	120
651.107	1	1	124
651.237	1	1	118
651.366	1	1	118
651.496	1	1	120
651.626	1	1	123
651.756	1	1	121
651.886	1	1	125
652.016	1	1	124
652.145	1	1	118
652.275	1	1	121
652.405	1	1	121
652.535	1	1	124
652.665	1	1	123
652.795	1	1	122
652.924	1	1	116
653.054	1	1	119
653.184	1	1	121
653.314	1	1	120
653.444	1	1	121
653.574	1	1	118
653.703	1	1	121
653.833	1	1	125
653.963	1	1	124
654.093	1	1	120
654.223	1	1	117
654.352	1	1	121
654.482	1	1	123
654.612	1	1	123
654.742	1	1	120
654.872	1	1	121
655.001	1	1	123
655.131	1	1	119
655.261	1	1	124
655.391	1	1	118
655.521	1	1	119
655.650	1	1	123
655.780	1	1	123
655.910	1	1	122
656.040	1	1	127
656.170	1	1	120
656.299	1	1	119
656.429	1	1	117
656.559	1	1	119
656.689	1	1	117
656.819	1	1	123
656.948	1	1	122
657.078	1	1	121
657.208	1	1	125
657.338	1	1	123
657.467	1	1	122
657.597	1	1	123
657.727	1	1	128
657.857	1	1	119
657.986	1	1	126
658.116	1	1	120
658.246	1	1	122
658.376	1	1	124
658.506	1	1	127
658.635	1	1	118
658.765	1	1	122
658.895	1	1	128
659.025	1	1	118
659.154	1	1	118
659.284	1	1	125
659.414	1	1	122
659.544	1	1	117
659.673	1	1	123
659.803	1	1	122
659.933	1	1	120
660.063	1	1	121
660.192	1	1	118
660.322	1	1	123
660.452	1	1	125
660.582	1	1	118
660.711	1	1	123
660.841	1	1	120
660.971	1	1	122
661.101	1	1	117
661.230	1	1	124
661.360	1	1	121
661.490	1	1	124
661.619	1	1	118
661.749	1	1	117
661.879	1	1	124
662.009	1	1	119
662.138	1	1	123
662.268	1	1	116
662.398	1	1	119
662.528	1	1	125
662.657	1	1	125
662.787	1	1	124
662.917	1	1	123
663.046	1	1	122
663.176	1	1	118
663.306	1	1	118
663.436	1	1	120
663.565	1	1	119
663.695	1	1	121
663.825	1	1	121
663.954	1	1	121
664.084	1	1	120
664.214	1	1	127
664.344	1	1	123
664.473	1	1	122
664.603	1	1	122
664.733	1	1	119
664.862	1	1	118
664.992	1	1	121
665.122	1	1	121
665.251	1	1	118
665.381	1	1	119
665.511	1	1	123
665.640	1	1	121
665.770	1	1	118
665.900	1	1	117
666.030	1	1	122
666.159	1	1	122
666.289	1	1	123
666.419	1	1	126
666.548	1	1	120
666.678	1	1	117
666.808	1	1	118
666.937	1	1	119
667.067	1	1	120
667.197	1	1	121
667.326	1	1	124
667.456	1	1	116
667.586	1	1	118
667.715	1	1	124
667.845	1	1	118
667.975	1	1	118
668.104	1	1	120
668.234	1	1	119
668.364	1	1	121
668.493	1	1	121
668.623	1	1	118
668.753	1	1	117
668.882	1	1	119
669.012	1	1	123
669.141	1	1	123
669.271	1	1	117
669.401	1	1	125
669.530	1	1	123
669.660	1	1	117
669.790	1	1	115
669.919	1	1	119
670.049	1	1	123
670.179	1	1	118
670.308	1	1	121
670.438	1	1	122
670.568	1	1	119
670.697	1	1	119
670.827	1	1	120
670.956	1	1	123
671.086	1	1	125
671.216	1	1	119
671.345	1	1	118
671.475	1	1	123
671.605	1	1	122
671.734	1	1	121
671.864	1	1	122
671.993	1	1	116
672.123	1	1	119
672.253	1	1	119
672.382	1	1	117
672.512	1	1	120
672.641	1	1	124
672.771	1	1	113
672.901	1	1	116
673.030	1	1	119
673.160	1	1	114
673.290	1	1	118
673.419	1	1	118
673.549	1	1	120
673.678	1	1	124
673.808	1	1	115
673.938	1	1	120
674.067	1	1	118
674.197	1	1	123
674.326	1	1	124
674.456	1	1	120
674.585	1	1	117
674.715	1	1	119
674.845	1	1	117
674.974	1	1	117
675.104	1	1	124
675.233	1	1	119
675.363	1	1	117
675.493	1	1	118
675.622	1	1	122
675.752	1	1	117
675.881	1	1	125
676.011	1	1	120
676.140	1	1	119
676.270	1	1	120
676.400	1	1	115
676.529	1	1	121
676.659	1	1	116
676.788	1	1	119
676.918	1	1	119
677.047	1	1	124
677.177	1	1	116
677.307	1	1	118
677.436	1	1	119
677.566	1	1	119
677.695	1	1	115
677.825	1	1	114
677.954	1	1	118
678.084	1	1	117
678.213	1	1	119
678.343	1	1	121
678.473	1	1	115
678.602	1	1	116
678.732	1	1	119
678.861	1	1	123
678.991	1	1	119
679.120	1	1	120
679.250	1	1	119
679.379	1	1	117
679.509	1	1	119
679.638	1	1	117
679.768	1	1	117
679.898	1	1	118
680.027	1	1	119
680.157	1	1	119
680.286	1	1	115
680.416	1	1	121
680.545	1	1	122
680.675	1	1	117
680.804	1	1	120
680.934	1	1	122
681.063	1	1	115
681.193	1	1	121
681.322	1	1	113
681.452	1	1	116
681.581	1	1	121
681.711	1	1	120
681.840	1	1	119
681.970	1	1	120
682.099	1	1	115
682.229	1	1	125
682.358	1	1	114
682.488	1	1	120
682.617	1	1	120
682.747	1	1	118
682.876	1	1	115
683.006	1	1	118
683.135	1	1	117
683.265	1	1	115
683.394	1	1	118
683.524	1	1	119
683.653	1	1	114
683.783	1	1	116
683.912	1	1	118
684.042	1	1	119
684.171	1	1	117
684.301	1	1	117
684.430	1	1	119
684.560	1	1	119
684.689	1	1	117
684.819	1	1	120
684.948	1	1	118
685.078	1	1	119
685.207	1	1	118
685.337	1	1	116
685.466	1	1	118
685.596	1	1	117
685.725	1	1	119
685.855	1	1	119
685.984	1	1	115
686.113	1	1	113
686.243	1	1	117
686.372	1	1	116
686.502	1	1	120
686.631	1	1	116
686.761	1	1	117
686.890	1	1	112
687.020	1	1	113
687.149	1	1	116
687.279	1	1	117
687.408	1	1	116
687.537	1	1	116
687.667	1	1	114
687.796	1	1	112
687.926	1	1	118
688.055	1	1	118
688.185	1	1	113
688.314	1	1	116
688.444	1	1	125
688.573	1	1	114
688.702	1	1	113
688.832	1	1	120
688.961	1	1	116
689.091	1	1	118
689.220	1	1	116
689.350	1	1	117
689.479	1	1	117
689.609	1	1	113
689.738	1	1	119
689.867	1	1	118
689.997	1	1	118
690.126	1	1	116
690.256	1	1	117
690.385	1	1	115
690.514	1	1	118
690.644	1	1	118
690.773	1	1	112
690.903	1	1	116
691.032	1	1	118
691.162	1	1	117
691.291	1	1	117
691.420	1	1	117
691.550	1	1	114
691.679	1	1	115
691.809	1	1	118
691.938	1	1	114
692.067	1	1	118
692.197	1	1	117
692.326	1	1	120
692.456	1	1	118
692.585	1	1	119
692.714	1	1	117
692.844	1	1	119
692.973	1	1	113
693.103	1	1	114
693.232	1	1	120
693.361	1	1	115
693.491	1	1	114
693.620	1	1	115
693.749	1	1	120
693.879	1	1	118
694.008	1	1	112
694.138	1	1	115
694.267	1	1	119
694.396	1	1	114
694.526	1	1	115
694.655	1	1	116
694.784	1	1	114
694.914	1	1	115
695.043	1	1	117
695.173	1	1	114
695.302	1	1	116
695.431	1	1	115
695.561	1	1	118
695.690	1	1	117
695.819	1	1	112
695.949	1	1	115
696.078	1	1	115
696.207	1	1	114
696.337	1	1	116
696.466	1	1	108
696.596	1	1	119
696.725	1	1	116
696.854	1	1	113
696.984	1	1	113
697.113	1	1	112
697.242	1	1	117
697.372	1	1	115
697.501	1	1	113
697.630	1	1	113
697.760	1	1	113
697.889	1	1	112
698.018	1	1	112
698.148	1	1	112
698.277	1	1	114
698.406	1	1	117
698.536	1	1	114
698.665	1	1	108
698.794	1	1	112
698.924	1	1	112
699.053	1	1	114
699.182	1	1	115
699.312	1	1	116
699.441	1	1	115
699.570	1	1	111
699.700	1	1	113
699.829	1	1	116
699.958	1	1	114
700.088	1	1	118
700.217	1	1	115
700.346	1	1	112
700.475	1	1	112
700.605	1	1	111
700.734	1	1	115
700.863	1	1	111
700.993	1	1	111
701.122	1	1	120
701.251	1	1	112
701.381	1	1	114
701.510	1	1	111
701.639	1	1	116
701.768	1	1	117
701.898	1	1	112
702.027	1	1	120
702.156	1	1	119
702.286	1	1	117
702.415	1	1	116
702.544	1	1	118
702.674	1	1	114
702.803	1	1	115
702.932	1	1	115
703.061	1	1	114
703.191	1	1	112
703.320	1	1	112
703.449	1	1	114
703.578	1	1	115
703.708	1	1	118
703.837	1	1	117
703.966	1	1	111
704.096	1	1	113
704.225	1	1	112
704.354	1	1	117
704.483	1	1	116
704.613	1	1	114
704.742	1	1	115
704.871	1	1	118
705.000	1	1	119
705.130	1	1	116
705.259	1	1	115
705.388	1	1	114
705.517	1	1	112
705.647	1	1	116
705.776	1	1	115
705.905	1	1	114
706.034	1	1	113
706.164	1	1	117
706.293	1	1	115
706.422	1	1	111
706.551	1	1	118
706.681	1	1	116
706.810	1	1	117
706.939	1	1	117
707.068	1	1	123
707.198	1	1	115
707.327	1	1	120
707.456	1	1	121
707.585	1	1	122
707.715	1	1	115
707.844	1	1	120
707.973	1	1	121
708.102	1	1	120
708.232	1	1	115
708.361	1	1	117
708.490	1	1	116
708.619	1	1	119
708.748	1	1	115
708.878	1	1	118
709.007	1	1	117
709.136	1	1	116
709.265	1	1	119
709.394	1	1	120
709.524	1	1	120
709.653	1	1	119
709.782	1	1	119
709.911	1	1	117
710.041	1	1	118
710.170	1	1	126
710.299	1	1	117
710.428	1	1	121
710.557	1	1	120
710.687	1	1	116
710.816	1	1	115
710.945	1	1	118
711.074	1	1	117
711.203	1	1	117
711.333	1	1	121
711.462	1	1	122
711.591	1	1	119
711.720	1	1	121
711.849	1	1	119
711.978	1	1	120
712.108	1	1	123
712.237	1	1	116
712.366	1	1	115
712.495	1	1	121
712.624	1	1	117
712.754	1	1	119
712.883	1	1	119
713.012	1	1	122
713.141	1	1	117
713.270	1	1	120
713.399	1	1	123
713.529	1	1	119
713.658	1	1	121
713.787	1	1	118
713.916	1	1	122
714.045	1	1	118
714.174	1	1	122
714.304	1	1	118
714.433	1	1	119
714.562	1	1	118
714.691	1	1	118
714.820	1	1	121
714.949	1	1	122
715.079	1	1	118
715.208	1	1	122
715.337	1	1	113
715.466	1	1	115
715.595	1	1	121
715.724	1	1	118
715.853	1	1	114
715.983	1	1	115
716.112	1	1	116
716.241	1	1	117
716.370	1	1	114
716.499	1	1	112
716.628	1	1	116
716.757	1	1	118
716.886	1	1	120
717.016	1	1	115
717.145	1	1	115
717.274	1	1	114
717.403	1	1	110
717.532	1	1	115
717.661	1	1	116
717.790	1	1	114
717.919	1	1	118
718.049	1	1	114
718.178	1	1	113
718.307	1	1	112
718.436	1	1	111
718.565	1	1	115
718.694	1	1	117
718.823	1	1	112
718.952	1	1	117
719.082	1	1	115
719.211	1	1	113
719.340	1	1	113
719.469	1	1	107
719.598	1	1	111
719.727	1	1	115
719.856	1	1	113
719.985	1	1	116
720.114	1	1	112
720.243	1	1	116
720.373	1	1	117
720.502	1	1	113
720.631	1	1	119
720.760	1	1	114
720.889	1	1	112
721.018	1	1	116
721.147	1	1	109
721.276	1	1	114
721.405	1	1	111
721.534	1	1	111
721.663	1	1	111
721.792	1	1	115
721.922	1	1	113
722.051	1	1	110
722.180	1	1	110
722.309	1	1	113
722.438	1	1	113
722.567	1	1	111
722.696	1	1	114
722.825	1	1	112
722.954	1	1	109
723.083	1	1	113
723.212	1	1	113
723.341	1	1	110
723.470	1	1	108
723.599	1	1	113
723.728	1	1	110
723.858	1	1	110
723.987	1	1	110
724.116	1	1	112
724.245	1	1	111
724.374	1	1	114
724.503	1	1	115
724.632	1	1	112
724.761	1	1	110
724.890	1	1	113
725.019	1	1	110
725.148	1	1	110
725.277	1	1	111
725.406	1	1	109
725.535	1	1	109
725.664	1	1	113
725.793	1	1	111
725.922	1	1	111
726.051	1	1	110
726.180	1	1	114
726.309	1	1	110
726.438	1	1	111
726.567	1	1	109
726.696	1	1	111
